,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52
567,0,0,0,3,3,1,1,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,2,0,5,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0,2,2,1,1,1,1,2,2,0,2,2,0,1,1,1,1,0,0,2,1,0,1,1,0,0,2,1,0,1,1,0,2,1,1,1,0,2
568,0,1,1,0,1,4,4,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,1,1,0,1,0,0,1,0,2,1,0,1,0,0,0,2,0,2,1,1,2,1,1,1,2,0,0,1,2,0,0,2,2,0,0,1,2,1,2,2,1,0,1,0,1,2,2,2,1,1,1,2
569,0,0,1,0,1,0,0,6,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,1,3,3,6,2,0,0,2,2,2,1,2,0,1,1,1,0,2,2,0,0,2,1,0,1,1,0,1,1,0,0,1,1,2,2,2,2,1,2,0,2,2,2,2,2,1,1,2,1,0,0,0,1,1,0,0,2,1,0
570,0,0,0,3,0,5,5,7,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,2,1,1,1,6,0,0,2,2,1,2,1,1,1,2,2,0,0,1,0,1,1,1,2,1,1,2,0,2,2,2,0,1,2,1,0,0,1,0,1,1,1,2,0,1,0,1,1,0,2,1,0,1,1,0,2,2,0,1
571,0,1,1,0,1,4,4,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,2,0,0,2,2,0,1,0,2,0,1,1,2,2,1,2,1,2,2,0,1,2,1,2,2,0,0,2,0,2,0,1,0,0,0,1,1,2,2,2,2,0,2,0,1,0,2,0,0,1,0,1
572,0,0,0,3,3,1,1,5,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,0,2,0,5,2,0,0,0,0,0,1,2,0,2,2,2,0,1,0,0,1,1,1,2,2,1,1,2,0,1,1,1,1,0,0,0,1,0,0,2,2,2,0,1,2,2,0,1,2,1,1,1,1,1,2,2,0,1,2,1
573,0,1,2,2,3,1,1,5,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,3,4,0,2,0,0,0,2,2,0,2,1,2,0,0,2,1,1,2,2,2,2,1,1,0,0,0,0,1,1,0,0,1,0,1,2,2,1,1,2,2,2,2,0,0,1,2,2,2,2,2,0,2,2,1,0,2,1,1
574,0,0,1,1,2,2,6,2,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,2,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,2,1,0,0,2,1,2,2,0,1,1,1,2,0,2,2,0,1,2,2,1,1,0,1,2,2,2,2,1,1,0,1,2,0,0,2,0,1,2
575,0,0,0,3,0,5,5,7,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,2,1,1,1,6,0,0,1,1,1,1,2,1,1,1,0,0,1,0,1,2,1,1,2,0,0,1,1,0,1,2,2,1,0,0,0,1,2,2,1,1,2,2,1,0,0,1,0,2,1,0,2,2,1,0,2,2,2,2
576,0,0,1,1,2,2,6,2,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,1,0,0,0,1,0,1,0,2,0,2,1,1,0,2,0,2,0,0,1,2,1,1,1,1,0,0,2,2,1,1,1,1,2,1,0,0,0,2,1,1,0,1,0,0,2,2,0,1,0,1,2,1,0,1
577,0,1,2,2,4,3,2,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,0,3,4,2,4,3,0,0,1,1,1,1,2,0,0,1,2,1,2,0,0,0,1,1,1,0,0,0,1,0,1,2,0,2,1,2,0,2,0,0,2,2,2,1,1,2,0,1,0,2,0,2,2,0,1,0,2,2,1,1
578,0,0,1,1,2,2,6,2,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,1,0,0,0,2,0,0,0,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,0,2,1,0,2,2,2,0,2,1,2,0,0,2,2,1,2,1,0,0,1,1,1,0,2,2,1,0,1,1,1,1
579,0,0,0,3,0,5,3,0,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,0,5,3,4,0,0,0,0,2,2,1,2,2,0,1,2,1,2,1,0,2,1,0,1,2,1,0,1,2,0,2,1,1,0,2,1,0,2,0,2,1,1,2,2,0,0,2,1,2,2,2,0,2,2,0,1,2,2
580,0,1,2,2,4,3,2,3,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,3,4,2,5,5,0,0,1,0,0,2,1,2,2,0,0,1,2,2,2,0,2,2,1,0,0,2,2,1,2,0,0,2,2,1,0,0,1,0,1,0,2,2,1,1,1,0,0,2,2,1,1,1,2,1,1,0,2,1
581,0,1,2,2,4,3,2,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,3,4,0,4,3,0,0,2,1,1,1,2,2,2,0,0,0,2,0,1,0,0,2,0,0,2,1,0,2,2,1,0,2,2,1,0,2,2,1,2,2,0,0,1,0,0,2,0,1,2,0,2,1,1,0,2,1,0,0
582,0,0,1,1,2,2,5,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,2,0,3,0,6,2,0,0,0,1,1,2,1,1,2,1,1,0,2,2,0,1,1,2,1,1,2,0,1,0,2,1,2,1,2,2,1,2,2,1,0,2,1,2,0,1,2,1,0,0,1,0,0,2,0,2,2,2,1,2
583,0,1,2,2,4,3,2,3,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,3,4,2,4,3,0,0,0,1,2,1,0,0,2,1,0,2,1,0,0,1,2,2,2,2,0,2,1,2,2,2,2,0,2,0,0,2,1,2,2,0,1,2,2,0,0,2,1,2,2,1,0,1,1,2,0,0,1,1
584,0,1,1,0,1,4,4,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,0,0,0,0,2,2,1,2,1,1,1,1,0,0,0,0,1,0,0,1,2,1,1,1,1,2,2,2,1,0,2,2,0,1,2,0,1,1,0,1,0,2,1,0,0,0,2,1,1,1,2,0
585,0,0,1,1,2,2,6,2,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,1,0,0,2,1,2,1,1,2,0,2,1,0,2,1,1,2,0,0,2,2,1,0,0,1,1,2,2,0,0,2,2,1,0,2,0,1,1,0,0,2,2,0,0,0,0,2,0,2,2,1,2,1,1,0
586,0,0,0,3,0,5,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,0,5,3,4,0,0,0,1,0,2,0,2,0,1,1,1,0,0,1,0,0,0,2,2,0,1,1,2,1,0,1,2,0,0,2,2,2,1,0,2,1,0,1,1,2,1,1,1,2,0,2,1,0,1,1,2,1,0
587,0,1,2,2,3,1,1,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,0,3,4,0,4,0,0,0,2,2,0,1,2,0,2,0,2,2,2,2,1,2,0,1,0,0,1,1,2,1,1,1,0,0,1,0,2,2,0,1,1,2,2,2,0,0,1,2,2,2,0,1,2,0,0,1,0,1,2,2
588,0,0,0,3,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,0,5,3,4,0,0,1,1,1,1,1,0,0,2,1,1,0,1,2,0,0,0,1,0,1,0,1,2,1,0,1,1,0,2,0,2,2,0,0,0,0,0,1,2,2,0,1,2,1,2,1,2,2,1,1,0,2,2
589,0,1,1,0,1,4,4,4,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,2,2,2,1,2,1,2,2,1,0,0,2,0,1,0,2,1,2,1,0,2,2,2,1,0,2,2,1,1,2,2,2,1,0,2,1,2,1,1,0,1,0,0,1,2,1,2,1,0,1,0,0
590,0,1,1,0,1,4,4,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,2,0,0,1,1,2,0,2,1,0,0,1,2,0,0,1,2,0,2,1,0,0,2,1,1,2,1,0,1,0,1,2,2,1,2,2,1,0,1,1,1,0,1,2,0,0,2,0,1,0,1,0
591,0,1,1,0,1,0,0,6,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,1,1,1,2,0,4,2,0,0,1,1,1,1,0,1,0,1,0,2,1,2,1,2,2,2,0,2,0,1,0,1,0,1,1,0,1,0,2,1,0,0,0,0,2,2,2,1,0,2,0,1,0,1,1,2,1,2,1,0,0,1
592,0,0,0,3,0,5,5,7,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,2,1,1,1,6,0,0,0,1,1,1,2,0,2,0,0,0,0,0,2,0,2,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,2,0,0,1,2,1,1,1,2,0,1,2,0,1,2
593,0,1,2,0,1,4,4,4,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,0,2,0,1,2,0,2,0,0,1,1,1,0,1,2,0,0,2,1,0,2,1,2,2,1,0,2,0,2,0,0,1,1,0,1,1,0,2,2,2,1,1,0,1,1,2,0,2,2,1,1,2
594,0,0,0,3,3,1,3,5,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,0,0,2,0,5,2,0,0,0,1,2,2,1,2,2,0,2,0,1,2,1,2,0,2,2,0,0,1,1,2,1,0,0,2,1,1,2,1,2,0,1,2,2,0,1,0,2,2,1,1,0,0,0,1,1,1,1,1,1,1,0
595,0,1,2,2,3,1,1,5,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,3,0,5,2,0,0,0,0,2,1,0,2,0,2,1,2,0,1,1,0,2,2,1,2,0,0,1,1,1,1,1,2,1,1,0,0,2,1,2,1,0,1,2,0,1,1,2,1,1,1,2,2,2,0,0,2,1,1,1
596,0,0,1,1,2,2,6,2,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,1,0,0,0,0,0,2,2,0,2,1,1,2,2,0,2,1,0,1,0,0,2,2,0,1,1,2,2,2,1,2,1,1,0,0,0,2,2,2,0,0,2,2,2,1,0,0,2,2,2,2,1,0,1,2
597,0,0,1,1,2,2,6,2,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,1,0,0,1,0,0,1,0,1,2,0,2,1,0,1,2,1,0,1,0,2,0,2,1,0,2,0,0,1,1,1,0,1,2,1,2,1,2,0,0,1,1,1,1,2,0,0,2,0,0,2,2,1,0,2
598,0,0,0,3,0,5,3,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,2,2,1,1,1,6,0,0,1,1,0,2,1,1,1,0,1,2,2,1,0,0,2,1,0,1,1,0,1,0,1,0,0,1,2,2,0,1,1,0,1,0,1,2,1,2,1,1,1,2,2,2,1,1,1,2,2,0,2,2
599,0,1,1,0,1,4,4,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,1,0,1,2,0,2,0,1,2,0,0,2,0,0,0,2,2,1,1,2,0,1,1,2,0,2,1,2,0,0,1,0,2,1,1,0,2,0,1,2,0,1,1,2,1,2,2,0,1,0,2,0
600,0,1,2,2,3,1,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,3,4,0,4,0,0,0,1,2,1,1,0,1,1,2,1,0,1,1,0,1,2,1,2,1,0,0,0,1,1,2,1,0,1,1,2,2,2,0,1,0,2,1,0,1,0,0,2,1,2,1,1,0,2,0,1,0,2,0
601,0,1,2,2,4,3,2,3,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,3,4,2,5,5,0,0,1,1,1,2,2,2,0,2,1,1,1,0,1,1,2,2,0,1,2,0,0,2,2,0,1,2,0,0,2,1,2,0,0,0,0,2,0,2,2,0,2,1,2,1,0,2,0,2,2,0,1,2
602,0,1,2,2,4,3,2,3,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,3,4,2,5,5,0,0,2,0,2,1,0,0,1,1,2,2,0,2,2,0,0,0,0,2,1,0,0,0,0,1,2,1,0,1,1,1,0,2,1,0,2,1,0,0,1,2,0,2,0,1,1,1,1,2,2,1,2,1
603,0,1,1,0,1,4,4,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,1,0,1,2,1,2,2,2,0,2,0,2,0,2,1,0,0,0,0,1,0,2,2,2,1,2,1,0,1,0,2,1,2,1,0,2,2,2,1,0,2,0,2,1,2,0,2,0,0,2,1,0
604,0,0,1,1,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,2,0,3,0,4,2,0,0,2,0,1,0,2,1,0,1,0,0,1,2,1,1,2,2,0,0,2,2,0,0,1,1,2,2,0,0,2,0,1,2,2,0,0,1,1,2,0,0,2,2,2,2,2,0,2,1,0,0,2,0
605,0,1,1,0,1,4,0,4,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,1,1,2,0,4,2,0,0,0,1,1,1,2,0,2,0,2,1,2,1,2,1,2,0,2,2,2,1,0,1,1,0,1,0,1,1,0,1,0,1,2,2,2,2,2,2,2,1,1,1,0,1,0,1,0,2,0,2,1,0
606,0,0,0,1,2,0,5,7,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,2,2,1,1,1,6,0,0,2,1,1,0,2,2,1,1,2,1,1,2,0,2,2,0,0,1,2,0,0,0,0,0,2,2,0,0,2,2,0,1,1,0,0,0,0,1,1,1,1,0,2,1,1,0,1,1,0,2,2,0
607,0,0,1,0,2,0,0,6,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,1,1,1,3,3,6,2,0,0,2,2,2,0,1,1,0,0,2,0,2,2,1,2,0,2,1,1,2,0,0,0,1,2,1,2,0,1,1,2,1,1,0,0,1,0,0,2,0,2,1,0,2,2,0,1,1,0,2,1,0,2
608,0,0,0,3,0,5,5,7,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,1,2,2,1,1,1,6,0,0,1,1,0,2,1,0,0,2,0,0,2,0,2,0,2,0,1,2,0,2,2,0,1,1,1,0,1,2,0,0,1,2,0,2,2,2,2,1,0,2,0,0,0,0,2,1,2,2,0,1,1,0
609,0,0,0,3,0,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,2,1,1,1,6,0,0,2,0,0,0,2,0,1,1,0,1,2,2,0,1,1,1,0,0,1,1,0,2,1,2,0,1,0,1,1,2,0,2,1,0,0,1,0,1,0,2,0,0,1,2,1,0,2,0,2,1,2,0
610,0,1,1,0,1,4,4,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,0,2,0,2,0,1,0,0,1,1,2,2,0,0,0,0,0,1,2,2,2,0,0,2,1,0,0,0,0,0,2,0,1,0,1,1,2,0,2,2,0,1,2,0,2,2,1,1,1,0,1,0
611,0,1,2,2,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,0,2,0,5,2,0,0,0,0,1,1,1,1,1,1,1,1,0,2,2,1,0,0,2,0,1,1,0,1,0,0,2,1,1,2,0,1,1,2,1,0,1,2,2,0,1,0,1,1,0,0,0,2,1,0,1,2,1,1,0
612,0,1,2,2,4,3,2,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,3,4,0,4,3,0,0,0,0,1,1,2,1,1,1,1,2,1,1,1,0,1,1,0,2,1,2,2,2,1,1,0,2,2,2,2,1,1,2,2,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
613,0,0,1,1,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,2,0,3,0,6,2,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,0,2,0,2,2,1,2,0,1,1,1,0,0,0,0,1,1,1,1,2,1,1,1,0,2,1,1,2,2,2,1,2,0,0,2,1,0,0
614,0,0,0,3,0,5,3,7,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,1,6,0,0,2,1,1,1,0,2,1,1,1,1,2,0,0,0,2,1,0,0,1,0,1,2,2,0,0,0,0,0,1,0,0,2,0,1,0,1,1,1,1,2,2,1,2,2,2,0,2,1,0,1,1,1
615,0,1,2,2,3,1,1,5,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,0,0,2,4,0,2,0,0,0,2,1,1,0,2,2,1,1,1,2,0,2,2,1,2,1,0,2,2,1,0,0,2,1,1,2,1,2,1,0,0,0,0,2,1,1,2,1,0,2,0,0,1,1,1,2,0,2,2,1,0,2
616,0,0,0,3,3,1,3,5,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,0,0,2,0,5,2,0,0,0,1,1,2,0,0,0,1,1,0,2,0,0,1,1,0,1,1,2,0,1,2,0,1,1,2,2,2,0,1,1,2,0,1,1,1,1,2,2,0,1,2,2,2,2,1,0,2,0,0,1,1,0
617,0,1,2,2,4,3,2,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,3,4,0,4,3,0,0,0,1,2,1,0,2,0,2,1,0,2,1,0,0,0,2,0,2,0,1,2,1,0,2,0,2,1,1,0,1,2,1,1,1,2,1,2,1,0,1,2,0,2,0,2,0,1,2,2,2,2,0
618,0,0,1,1,2,2,6,2,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,1,0,0,0,2,2,2,2,2,2,0,0,2,2,0,2,1,0,2,2,0,1,2,1,0,1,0,0,2,1,2,2,2,2,0,0,0,2,2,2,2,1,0,0,0,1,0,1,1,2,0,2,0,2,0
619,0,0,0,3,0,5,3,0,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,0,5,3,4,0,0,2,1,0,2,1,1,2,2,2,0,2,0,0,2,0,1,0,0,0,1,0,2,2,1,2,1,1,1,0,2,1,0,2,1,0,0,2,2,0,2,0,2,2,1,0,0,1,1,0,1,0,2
620,0,1,2,2,4,3,2,3,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,3,4,2,5,5,0,0,1,2,2,1,1,2,2,2,1,0,0,2,1,1,0,0,1,2,0,0,2,2,1,0,2,1,1,2,0,1,0,0,1,1,1,2,2,1,0,1,0,0,1,0,2,2,2,1,1,2,0,0
621,0,1,2,2,4,3,2,3,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,3,4,2,5,5,0,0,0,0,1,0,0,1,0,0,0,2,1,2,2,1,1,0,1,2,0,1,2,1,2,0,2,2,2,0,0,0,1,1,2,1,2,2,0,0,0,2,1,0,0,2,0,1,0,1,2,0,2,2
622,0,1,2,2,4,3,2,3,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,3,4,2,5,5,0,0,0,1,2,2,1,1,2,0,1,2,0,0,0,1,1,1,0,2,0,0,1,0,0,2,0,1,0,0,2,1,0,1,2,1,0,2,0,2,1,2,1,2,1,1,2,0,0,2,1,2,2,0
623,0,1,2,2,3,1,1,3,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,0,0,3,4,2,5,5,0,0,1,2,1,0,1,0,1,1,1,2,1,0,2,2,2,2,1,1,2,2,2,1,2,2,0,0,1,1,0,2,0,1,1,0,2,2,0,0,2,2,2,0,2,2,2,1,1,0,0,2,0,0
624,0,0,1,1,2,2,6,2,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,1,0,0,2,0,1,2,1,2,2,0,0,0,0,1,0,0,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,0,1,0,0,2,0,2,1,1,2,0,0,2,0,2,1,2,0,1,1,0,1
625,0,0,0,3,0,5,5,7,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,2,1,1,1,6,0,0,1,1,1,1,1,1,0,0,2,1,1,2,1,1,1,0,2,1,1,1,1,2,0,0,1,0,1,2,0,0,0,0,2,2,2,2,0,0,0,0,1,1,0,1,2,2,1,1,1,1,2,1
626,0,1,1,0,1,4,4,4,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,1,2,0,0,2,1,2,0,2,1,2,0,2,2,2,2,2,0,1,0,2,1,0,2,2,2,2,1,0,1,2,2,1,0,2,2,0,0,0,2,1,1,0,0,1,0,1,1,0,1,0,0
627,0,1,1,0,1,0,0,6,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,1,1,3,3,6,2,0,0,1,2,0,1,2,2,0,2,1,0,0,1,2,1,2,0,2,1,0,2,2,2,1,2,1,1,2,2,1,0,1,2,0,2,1,0,1,1,1,1,2,1,1,2,2,1,1,2,2,2,0,0
628,0,0,0,1,2,2,5,2,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,1,1,1,1,0,0,0,1,2,1,0,0,2,1,1,1,1,0,2,2,1,0,2,0,0,1,1,0,0,0,0,1,1,1,0,2,2,1,2,1,2,2,2,2,1,2,0,1,2,1,1,0,2,0,1,0,2,2
629,0,1,2,2,4,3,2,3,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,0,3,4,2,4,3,0,0,0,0,1,2,1,1,1,1,1,0,0,2,0,0,0,2,1,1,0,0,0,2,1,0,1,1,1,0,0,0,2,1,0,1,0,1,1,1,1,0,0,2,0,2,1,0,2,2,1,0,0,2
630,0,1,2,2,4,3,2,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,0,3,4,2,4,3,0,0,2,0,1,1,2,0,1,0,1,0,1,2,0,2,0,2,0,1,2,2,2,1,2,2,1,0,2,2,0,0,1,0,1,2,2,1,0,1,2,2,0,0,1,0,2,2,0,0,0,2,1,1
631,0,1,1,0,1,0,0,6,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,1,1,1,2,0,4,2,0,0,1,2,2,1,0,1,0,2,2,2,0,2,0,2,1,2,2,1,0,1,2,0,0,1,1,1,0,0,1,1,1,2,2,0,0,0,2,2,0,2,0,1,1,0,1,0,1,2,2,0,1,1
632,0,1,1,0,1,4,4,4,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,1,2,4,0,7,0,0,0,1,0,2,1,2,1,0,0,0,0,1,1,2,1,2,1,1,0,0,1,1,0,1,0,2,0,0,1,0,1,1,1,0,0,2,2,0,1,0,0,2,1,0,0,2,1,0,2,1,0,0
633,0,0,1,1,2,2,6,2,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,1,0,0,1,2,2,0,1,1,2,2,1,0,1,1,0,1,1,1,2,2,0,1,0,0,1,1,0,2,0,2,2,0,0,2,1,1,2,1,2,0,1,0,1,1,0,1,1,0,1,2,0,1,0,2
634,0,0,0,3,0,5,3,7,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,0,5,2,6,0,0,2,1,2,0,2,0,0,2,2,1,0,1,2,2,2,0,2,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,2,1,0,1,2,2,2,1,2,2,0,0,2,0,1,0,1,0,1,0
635,0,1,2,2,3,0,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,0,3,4,0,4,3,0,0,2,1,1,2,1,2,0,0,2,1,2,1,0,2,0,1,1,1,0,1,1,1,1,1,2,1,1,1,0,2,2,2,1,2,2,1,0,1,0,0,1,1,2,2,2,1,2,1,0,0,1,1
636,0,1,2,2,3,1,1,5,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,0,3,4,0,4,0,0,0,0,0,2,2,0,2,2,0,2,0,2,0,1,2,1,1,1,1,1,0,0,2,1,0,2,1,1,1,1,1,2,1,0,1,0,0,0,2,2,1,0,1,0,2,2,2,0,0,0,1,1,1
637,0,0,1,1,2,2,6,2,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,2,0,3,3,6,1,0,0,2,1,1,1,1,1,2,1,0,0,1,0,2,2,2,1,0,0,0,2,0,1,0,2,1,2,2,1,0,0,0,0,1,2,1,1,1,2,1,0,2,1,2,2,0,1,1,0,1,2,2,1
638,0,0,0,3,0,5,5,7,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,2,2,1,1,1,6,0,0,1,0,0,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,0,2,0,1,2,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,1,1,2,0,2,1,1,2
