,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_1_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54,random_model_n55,random_model_n56,random_model_n57,random_model_n58,random_model_n59,random_model_n60,random_model_n61,random_model_n62,random_model_n63
377,0,1,2,3,0,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,1,0,0,4,1,2,2,2,1,1,2,0,0,1,1,1,0,2,2,1,1,2,0,1,2,2,1,1,0,1,1,2,2,2,0,1,1,1,1,2,2,0,2,0,1,2,1,0,2,1,1,1,2,1,0,2,1,2,1,2,2,0,1,1,0,0,2,0,0
378,0,1,2,1,4,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,1,1,0,0,4,1,2,0,2,1,1,0,0,2,1,1,0,1,0,1,1,1,0,2,0,0,1,0,0,1,2,0,0,0,0,0,2,1,2,2,0,0,1,2,1,2,2,2,0,1,2,1,1,2,0,2,2,2,0,1,0,0,1,2,2,2,2,1,1,0
379,0,1,1,2,2,2,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,2,2,5,0,1,1,0,0,0,2,2,0,1,1,1,2,0,2,2,1,1,0,2,2,1,1,0,1,0,0,0,0,2,1,2,2,1,2,2,2,1,2,2,1,1,0,2,1,2,2,1,2,1,0,2,0,0,2,1,2,0,1,0,0,1,2,2,1
380,0,1,1,2,2,2,6,6,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,2,6,6,0,1,1,2,2,2,1,0,2,0,0,0,1,0,0,0,2,0,0,2,0,2,0,1,2,1,2,0,1,1,0,1,2,0,0,2,2,0,1,1,0,1,2,1,0,1,0,1,0,2,2,1,1,0,1,1,2,2,1,1,0,0,1,0,1
381,0,1,1,2,2,5,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,5,2,5,0,1,1,2,0,0,1,2,2,1,0,2,1,0,2,2,2,2,1,1,2,0,1,2,1,0,0,0,2,1,2,2,0,2,0,2,1,2,2,1,1,1,2,2,1,2,2,2,0,2,2,0,1,1,0,1,2,2,2,2,2,2,2,2,1
382,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,2,0,2,1,1,1,1,2,2,2,1,2,1,1,0,0,0,1,2,0,1,2,0,0,0,1,2,2,2,0,0,2,1,0,1,0,0,2,0,2,1,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,2,1
383,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,1,0,2,0,2,1,2,0,2,1,2,0,1,2,0,2,1,2,1,1,2,2,1,0,0,2,2,2,2,2,2,1,0,1,1,1,2,0,0,1,1,1,1,0,2,1,1,2,1,1,1,0,2,0,2,2,1,2,1,2,1,2,1
384,0,1,1,2,2,5,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,2,2,5,0,1,1,0,2,0,2,2,2,1,0,2,0,1,1,1,2,0,1,0,2,0,2,2,1,2,1,1,0,2,2,1,0,0,0,0,2,2,0,0,1,0,0,2,1,2,1,2,2,1,2,0,2,2,2,1,0,1,1,0,1,2,1,1,0
385,0,1,1,2,2,5,2,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,4,5,2,5,0,1,0,0,2,1,0,1,0,1,1,0,1,2,1,2,1,0,1,2,1,2,1,2,1,0,2,2,1,0,1,0,0,1,1,2,2,1,1,1,1,2,0,1,2,0,2,2,0,2,0,1,1,2,0,1,0,0,2,0,2,1,1,2,2
386,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,2,0,0,1,1,2,0,2,1,0,1,2,2,2,0,0,2,2,1,2,2,0,0,0,2,1,2,2,0,2,2,1,1,2,1,1,2,2,0,2,0,1,2,1,2,0,2,2,2
387,0,1,2,3,0,4,3,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,1,0,0,1,1,2,2,2,1,0,1,1,0,2,0,1,0,1,2,0,0,1,0,2,1,2,2,1,1,2,0,0,2,2,1,0,0,1,1,1,1,2,2,1,2,1,0,1,1,0,0,2,1,0,1,2,2,1,0,0,2,0,1,0,0,1,1,1,2
388,0,1,2,1,4,0,3,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,1,0,0,4,1,2,0,2,0,2,2,0,1,2,2,1,0,0,0,1,1,2,1,1,0,0,2,2,0,2,2,1,2,2,1,1,1,0,0,2,2,1,2,1,1,1,0,0,2,2,0,2,2,0,0,1,2,2,1,0,2,1,0,2,2,0,0,1,1
389,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,0,2,0,0,0,2,0,2,2,2,1,1,0,1,1,1,1,2,1,1,1,1,2,1,1,0,2,1,0,2,2,1,1,0,2,2,0,1,0,1,0,0,2,2,1,2,0,2,1,0,1,2,2,2,2,0,2,0,0,2,2,2,1
390,0,1,2,1,4,0,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,2,2,3,5,3,1,2,0,2,2,0,0,2,1,0,2,1,2,0,0,0,2,1,2,2,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,1,0,2,0,1,2,2,0,1,0,0,1,2,1,2,0,0,2,1,0,2,0,1,1,0,0,2,2,0,2
391,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,0,1,1,2,2,0,1,2,0,1,1,0,2,1,2,2,2,1,0,2,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
392,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,1,1,1,1,1,0,1,1,2,2,1,2,0,2,0,0,1,1,2,2,0,1,0,0,0,0,1,2,0,2,0,1,2,0,2,1,0,0,2,1,1,0,2,0,1,2,1,2,0,0,2,1,0,0,1,0,1,1,2,0,0,0,0
393,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,1,2,2,0,0,1,1,0,0,0,0,0,1,2,2,2,1,1,2,0,2,1,1,1,0,2,1,1,2,0,0,1,0,2,0,2,0,2,0,1,1,0,2,0,0,1,2,2,0,2,1,0,1,0,1,1,2,1,0,0,2,1,1
394,0,1,2,1,4,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,1,1,0,0,4,1,2,1,0,2,1,1,0,1,2,0,0,1,0,0,1,2,2,0,1,1,1,0,1,2,1,0,1,0,1,2,2,1,0,1,1,0,0,1,1,2,1,2,0,2,2,1,1,2,2,1,1,1,1,0,2,1,2,0,1,1,0,2,0,1
395,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,0,2,0,1,0,1,0,1,0,2,2,0,1,1,1,0,0,1,0,0,0,2,2,1,1,1,1,2,1,2,2,2,2,2,0,1,0,1,0,0,0,1,1,2,0,2,1,1,2,0,2,0,1,0,1,0,0,2,0,1,2,1,2
396,0,1,2,1,4,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,2,2,3,5,1,1,2,0,0,1,0,0,1,0,2,1,2,2,2,0,1,1,2,0,0,1,1,2,2,2,0,2,0,1,0,1,1,2,0,2,1,0,2,2,1,0,2,0,1,2,1,0,1,2,1,0,0,0,2,1,2,0,0,0,0,2,0,1,0,1
397,0,1,2,1,4,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,7,0,1,0,1,1,0,0,4,1,2,0,0,1,2,2,2,0,1,1,1,1,1,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,1,2,1,1,1,1,0,1,1,0,2,2,1,2,0,0,2,1,0,1,1,1,1,1,1,2,1,2,2,0,0,0,2,2,1
398,0,1,1,2,2,5,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,2,6,6,0,1,2,0,0,0,1,2,2,0,1,2,1,1,2,2,0,2,2,1,0,2,1,0,2,0,2,0,1,2,0,1,2,1,0,0,1,0,2,0,2,0,1,2,1,0,2,2,1,0,2,2,1,1,0,1,2,1,0,2,2,1,2,1,2
399,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,1,0,0,1,1,2,0,0,2,1,0,1,2,1,2,0,0,0,0,1,1,2,1,0,1,2,1,0,2,2,2,1,2,1,0,2,1,2,1,2,0,2,2,1,0,2,1,0,1,1,0,1,1,2,2,2,1,0,2,2,2,2,2
400,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,2,0,2,2,1,0,2,2,2,0,0,2,1,1,2,0,0,2,2,0,2,0,2,1,0,0,2,2,2,1,1,0,2,1,2,2,1,1,2,0,1,1,0,1,0,0,1,1,1,0,2,0,0,2,2,2,0,0,2,0,0,2,0
401,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,1,3,2,2,0,2,0,2,0,1,0,1,2,1,1,1,2,0,2,0,0,1,0,2,0,0,0,0,2,1,1,0,2,1,0,1,2,0,2,0,0,0,2,0,0,2,1,1,1,0,1,0,1,1,1,2,1,0,1,1,0,0,1,2,0,0,0,1
402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,0,1,0,0,1,1,1,2,0,1,2,2,2,2,0,1,1,0,1,0,2,1,1,2,0,1,0,0,0,0,0,2,2,0,0,0,2,2,2,2,2,2,0,0,0,1,2,0,2,2,2,1,2,1,1,2,0,1,0,2,0,1,1
403,0,1,1,2,2,5,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,2,6,6,0,1,1,1,1,1,1,2,2,1,1,2,1,0,2,2,0,2,2,1,0,0,1,1,2,2,1,1,0,0,0,2,1,2,0,2,1,0,1,1,0,1,2,2,0,1,0,2,0,0,2,2,2,1,0,1,0,2,2,1,2,2,0,2,2
404,0,1,2,1,4,0,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,2,2,3,5,3,1,2,0,0,0,1,0,2,2,0,0,1,2,0,1,0,0,2,1,1,1,2,1,1,1,2,2,2,2,0,1,0,1,0,1,2,1,1,1,2,0,1,2,1,1,2,0,2,0,2,2,1,2,2,0,0,0,1,0,2,0,2,1,0,1
405,0,1,1,2,2,2,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,2,2,5,0,1,1,1,0,1,1,1,2,1,0,2,2,1,1,0,2,0,1,0,0,1,2,0,2,2,0,0,2,2,0,2,1,2,1,1,1,0,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,1,1,0
406,0,1,1,2,2,2,6,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,2,6,6,0,1,2,0,0,1,1,2,2,1,0,0,2,1,1,1,0,1,0,2,2,1,2,1,2,0,2,2,2,0,2,1,1,2,0,1,1,2,1,1,2,0,2,0,2,2,1,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,1
407,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,3,1,3,2,2,0,2,2,2,2,2,2,0,0,0,0,0,2,1,2,2,0,0,0,2,0,1,1,1,0,0,0,2,2,2,0,1,1,1,0,2,1,1,1,0,1,1,1,2,2,2,2,2,2,0,0,2,0,2,1,0,2,0,0,0,1,0,2,0
408,0,1,2,3,0,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,1,0,0,4,1,2,0,2,0,0,0,0,2,1,1,2,0,1,0,1,0,1,2,1,0,0,2,2,1,0,0,2,2,1,1,2,0,1,2,1,2,2,1,0,2,0,2,2,0,1,1,0,0,0,0,1,1,0,0,1,2,1,1,1,2,2,0,2,2
409,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,2,0,1,1,2,1,0,1,0,1,2,0,1,1,2,1,2,0,1,0,2,1,1,0,1,1,1,0,1,0,2,2,1,1,0,0,1,2,0,2,1,1,1,2,2,0,1,1,0,1,0,0,2,1,2,2,0,1,2,2,1,0,0
410,0,1,1,2,2,5,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,2,2,5,0,1,2,0,2,1,2,1,1,2,0,1,0,2,1,0,1,2,1,2,1,2,0,2,2,1,0,2,1,0,0,1,1,1,1,1,2,2,0,2,2,0,0,0,1,1,0,2,2,1,1,0,0,1,0,2,0,0,1,1,1,2,0,1,0
411,0,1,1,2,2,5,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,2,2,5,0,1,2,1,0,1,1,2,1,2,1,2,1,0,1,0,2,2,0,1,0,2,0,1,0,0,0,2,2,1,0,2,0,1,2,1,2,1,1,0,2,2,1,1,0,1,0,1,0,2,2,1,0,0,1,1,2,2,0,0,1,2,1,0,2
412,0,1,2,3,0,4,3,7,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,6,0,1,0,1,1,0,0,1,1,2,2,2,2,1,2,0,2,1,0,2,0,0,2,2,2,0,0,2,0,2,1,1,1,0,1,2,0,1,0,2,2,2,2,2,2,2,2,2,0,1,2,1,1,0,2,1,2,0,0,1,2,1,2,0,0,0,1,2,0,2,1,2,2
413,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,0,2,0,1,1,0,1,0,0,2,2,2,1,2,1,2,0,0,0,2,2,1,1,2,0,0,0,0,2,0,2,2,2,1,1,0,1,1,0,1,1,1,1,2,1,2,1,0,2,1,0,0,0,2,1,0,1,0,0,2,0,2,0
414,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,1,1,0,0,2,2,0,2,1,1,1,0,2,1,1,2,0,2,2,2,1,2,0,1,0,2,2,0,2,2,2,2,0,0,0,0,2,0,2,2,2,1,1,2,0,0,1,2,2,0,0,0,2,1,0,2,1,1,0,1,1,0,2
415,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,2,1,0,0,0,1,2,2,1,1,0,2,2,0,0,1,0,2,1,1,2,2,2,2,2,2,1,0,0,2,1,0,2,2,2,2,0,2,0,2,1,0,2,1,0,2,1,0,2,0,2,2,1,1,2,1,2,0,2,0,2,2,2
416,0,1,2,1,4,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,7,0,1,0,1,1,0,0,4,1,2,0,2,0,2,1,2,1,2,0,0,0,1,0,0,2,2,2,1,1,1,0,2,0,1,1,0,1,1,0,1,2,1,0,2,1,1,1,2,2,1,2,1,1,2,0,2,0,2,0,1,0,2,2,0,1,1,2,1,1,0,0,2,2
417,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,0,2,0,0,1,2,2,2,1,1,2,1,0,2,2,1,1,0,1,1,2,0,2,2,0,2,1,2,1,2,1,1,0,1,0,1,0,1,2,1,0,1,0,1,1,2,1,2,1,0,0,2,1,1,2,1,1,1,0,1,0,1,1
418,0,1,1,2,2,5,4,3,2,2,2,2,1,1,1,1,1,0,1,2,2,4,1,3,7,0,1,1,0,4,5,4,0,0,1,1,0,2,0,1,2,0,2,2,0,1,2,1,1,2,1,0,2,2,2,0,1,2,1,1,2,0,0,0,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,0,0,2,0,0,2,0,2,2,1,0,0,0,1,2,2,0,1,1
419,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,1,0,1,1,0,2,1,1,1,1,0,0,2,2,2,2,2,0,0,0,1,1,2,0,2,1,0,0,2,0,2,0,0,2,0,2,0,1,0,2,1,1,1,1,0,2,0,2,2,0,1,1,1,0,2,2,1,2,2,2,1,0,0
420,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,3,1,3,2,2,0,1,0,1,1,1,0,2,2,0,2,1,1,2,1,1,1,2,2,2,0,1,0,2,2,0,0,0,2,1,1,1,1,2,0,0,0,2,0,1,1,2,2,2,0,1,0,2,1,1,2,0,0,0,1,0,2,0,1,0,2,0,0,0
421,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,0,2,2,1,1,0,2,2,0,0,0,0,0,1,1,1,2,0,1,2,2,1,1,2,1,0,0,0,2,0,2,0,2,1,2,0,1,0,2,2,2,0,2,0,0,2,2,0,0,0,0,2,1,1,2,1,2,1,1,1,2,1,0
422,0,1,2,1,4,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,2,2,3,5,3,1,2,2,2,0,0,2,0,2,1,0,2,2,0,2,1,1,0,1,1,1,2,0,2,1,1,2,1,0,2,2,2,0,1,0,0,1,0,1,2,0,0,1,0,1,1,0,1,2,2,1,0,2,0,2,0,0,1,0,2,1,2,0,0,0
423,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,2,2,1,0,1,0,0,1,0,0,0,1,0,2,2,0,0,1,1,0,2,2,1,2,0,2,1,0,2,0,0,0,0,1,0,0,1,0,2,2,0,0,1,2,0,0,0,1,0,1,2,1,0,1,1,0,1,2,0,1,0,1,1
424,0,1,2,3,0,4,3,4,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,2,7,0,1,0,1,1,0,0,4,1,2,2,2,2,2,2,2,0,0,1,1,1,0,1,0,1,2,1,2,0,0,2,1,2,1,0,0,2,2,0,1,0,2,2,2,2,0,1,1,1,1,0,0,2,2,2,2,0,2,1,2,0,2,1,2,0,1,1,0,0,1,2,2,2
425,0,1,2,1,4,0,0,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,6,0,1,0,2,2,3,5,3,1,2,0,1,1,2,0,1,0,0,1,2,2,0,2,0,1,0,0,0,1,2,0,1,0,0,1,1,1,0,1,1,0,0,2,0,2,1,2,0,1,0,1,2,0,0,1,1,1,0,2,0,1,1,1,0,1,0,2,2,1,0,1,0,0
426,0,1,1,2,2,2,6,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,2,6,6,0,1,2,0,0,1,2,2,2,0,1,2,2,1,0,0,0,0,1,2,1,1,0,2,0,0,2,0,2,1,2,0,0,0,2,0,2,2,1,1,0,0,2,1,1,1,0,2,0,0,2,0,1,2,1,2,0,1,2,2,2,2,0,0,2
427,0,1,2,1,4,0,3,4,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,7,0,1,0,1,1,0,0,4,1,2,0,2,2,0,2,0,2,1,2,2,1,2,2,2,1,0,0,0,2,0,0,2,2,2,0,1,2,0,2,2,2,0,1,2,2,0,2,1,1,1,1,0,0,2,1,2,0,2,1,0,2,2,1,2,0,1,1,0,0,1,2,1,1
428,0,1,2,3,0,4,3,7,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,1,0,0,1,1,2,0,1,0,1,2,1,0,2,0,0,1,1,0,2,0,1,0,0,2,0,1,1,2,0,1,0,0,0,2,1,1,1,1,0,1,0,2,0,0,0,0,1,0,1,0,2,0,1,0,2,0,2,1,1,0,1,1,1,0,1,2,0,0
429,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,3,1,3,2,2,0,2,1,0,1,0,2,2,0,0,0,0,2,2,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,0,0,2,0,1,2,2,2,2,2,1,1,0,2,1,2,2,2,0,2,2,0,2,2,1,2,1,2,0,1,0,0,2,2,2
430,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,3,1,3,2,2,0,1,0,2,0,0,0,0,1,0,0,1,0,0,2,2,0,2,2,1,0,1,2,2,1,2,1,1,0,0,1,1,0,0,0,2,2,1,1,1,0,0,2,1,1,0,0,0,2,2,0,0,1,1,0,1,2,2,0,2,2,2,2,0
431,0,1,1,2,2,2,6,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,2,6,6,0,1,2,2,1,0,1,0,2,1,1,0,1,2,0,2,2,2,2,2,1,2,0,2,0,0,1,0,1,1,0,2,2,0,2,2,1,1,0,0,1,1,0,2,1,1,0,1,0,0,0,1,2,1,2,2,1,2,1,1,2,1,0,2,0
432,0,0,0,0,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,0,4,1,7,2,0,2,1,0,1,1,0,0,1,1,2,2,2,2,0,1,2,2,1,0,0,0,1,1,0,2,2,0,1,2,2,1,2,1,0,1,2,0,2,1,1,2,0,2,0,1,1,0,1,1,0,0,1,2,0,0,0,1,1,1,0,0,1,1
433,0,1,1,2,2,2,6,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,2,6,6,0,1,0,0,2,1,1,1,1,2,1,2,2,0,2,2,0,0,0,2,0,2,2,0,1,0,0,0,1,1,1,2,0,0,2,2,2,0,0,2,1,1,2,1,1,1,2,0,0,2,1,1,1,2,2,2,0,0,1,0,1,0,2,2,1
434,0,1,1,2,2,2,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,2,2,5,0,1,2,1,2,0,1,1,0,0,1,0,0,0,0,1,2,0,2,0,2,1,2,0,1,1,2,2,1,2,2,1,1,1,1,0,1,0,1,2,0,0,0,1,2,0,2,2,1,1,2,1,2,0,0,0,2,2,0,0,1,1,0,2,0
435,0,1,2,1,4,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,2,2,3,5,3,1,2,1,0,1,1,0,2,0,1,1,1,2,2,0,1,2,1,1,2,1,2,1,0,2,0,0,2,2,1,2,0,0,2,1,0,2,2,0,1,1,1,1,1,1,0,1,2,1,1,0,0,1,0,2,0,2,2,2,1,2,2,0,1,1
436,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,3,3,1,3,2,2,0,2,2,1,1,1,1,0,0,1,2,2,2,2,1,2,2,1,1,1,1,2,1,1,0,2,1,0,1,1,1,1,0,1,2,2,0,0,2,0,2,1,2,0,0,1,2,0,2,1,1,2,2,1,0,0,1,2,0,0,2,2,2,2
437,0,1,1,2,2,2,6,0,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,4,0,0,1,1,0,0,2,6,6,0,1,0,2,1,0,2,1,1,2,1,2,1,2,0,1,1,1,2,2,2,2,0,0,2,1,2,0,2,2,2,0,0,1,0,0,2,1,0,0,2,0,1,0,2,1,1,0,2,1,2,2,0,2,1,0,1,1,2,2,1,0,0,2,0
438,0,1,1,2,2,5,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,4,3,3,0,0,1,1,0,0,2,2,5,0,1,2,2,0,1,2,1,0,0,1,1,1,0,1,1,0,0,2,1,0,2,0,2,2,0,2,0,2,1,0,2,0,0,0,1,1,1,2,2,2,2,1,2,0,1,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0
439,0,1,2,1,4,0,0,4,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,6,0,1,0,1,1,0,0,3,1,2,0,0,1,2,2,2,0,0,1,1,0,1,0,1,0,2,1,2,0,0,0,1,1,2,2,1,2,2,0,1,1,0,2,0,2,2,0,2,0,1,1,2,1,2,1,1,1,0,2,1,1,1,2,2,0,2,1,2,0,2,1,0,2
440,0,1,1,2,2,2,2,6,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,0,0,1,1,0,0,2,6,6,0,1,1,1,0,1,1,1,1,0,2,2,1,1,2,1,2,1,0,1,1,2,2,1,0,1,1,2,1,2,2,0,0,0,0,2,2,2,1,1,1,1,1,1,2,2,2,2,0,1,1,1,2,2,2,1,1,2,1,2,2,2,0,0,1
