,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack,spectral_clustering_n_clusters_2_eigen_solver_arpack,spectral_clustering_n_clusters_3_eigen_solver_arpack,spectral_clustering_n_clusters_4_eigen_solver_arpack,spectral_clustering_n_clusters_5_eigen_solver_arpack,spectral_clustering_n_clusters_6_eigen_solver_arpack,spectral_clustering_n_clusters_7_eigen_solver_arpack,spectral_clustering_n_clusters_8_eigen_solver_arpack,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,random_model_n36,random_model_n37,random_model_n38,random_model_n39,random_model_n40,random_model_n41,random_model_n42,random_model_n43,random_model_n44,random_model_n45,random_model_n46,random_model_n47,random_model_n48,random_model_n49,random_model_n50,random_model_n51,random_model_n52,random_model_n53,random_model_n54,random_model_n55
569,0,1,0,3,0,4,3,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,1,3,4,4,4,5,0,0,2,1,1,1,1,0,2,1,1,2,0,0,0,2,3,2,1,2,1,2,0,0,0,3,0,1,3,0,1,0,3,1,1,0,1,2,1,0,0,2,0,2,3,1,1,0,0,0,3,0,1,1,3,3,2
570,0,1,1,2,2,0,1,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,4,3,0,1,0,0,2,2,3,1,2,1,2,1,3,1,2,0,2,3,1,1,0,1,1,1,3,0,2,3,3,2,2,1,2,2,3,2,1,1,3,1,3,2,2,1,3,1,3,3,3,2,0,0,3,1,3,3,1,1,1
571,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,3,2,1,3,0,0,0,2,0,0,0,1,0,3,1,2,0,1,3,3,2,1,3,3,2,3,0,0,3,1,2,2,1,1,3,1,0,0,0,0,3,2,1,3,2,1,1,2,1,2,0,1,0,2,3,0,0,1,3,2,3
572,0,1,1,2,1,5,4,6,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,1,0,2,4,5,5,0,0,0,2,3,0,0,2,2,3,1,1,0,3,2,3,2,3,0,0,2,2,1,2,1,0,3,0,1,0,1,2,0,2,1,3,2,0,0,1,2,3,1,2,0,0,1,0,2,0,1,0,2,1,2,0,0,3
573,0,0,2,0,1,5,4,6,46,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,4,5,5,0,0,0,1,1,1,2,2,1,0,2,2,0,1,1,3,0,2,0,0,1,0,1,0,3,1,0,2,2,1,2,2,3,3,0,2,2,3,3,0,1,3,2,1,1,3,1,0,2,1,3,3,0,0,2,3,2,3
574,0,1,0,1,3,3,3,3,57,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,4,7,0,0,2,1,0,2,2,1,0,0,3,2,3,2,0,0,1,2,2,1,3,2,3,0,1,3,2,3,3,1,0,2,1,0,1,2,2,0,1,2,1,1,3,2,3,3,1,2,1,2,2,2,2,3,0,0,2
575,0,1,1,2,2,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,4,3,0,1,0,0,0,2,0,1,0,1,3,1,3,1,3,0,3,1,1,0,2,0,1,0,1,2,1,0,3,1,2,1,1,3,2,0,2,2,3,2,2,0,0,2,0,1,3,0,3,2,0,2,1,0,2,2,2,2,3
576,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,6,7,0,0,2,3,3,0,0,2,2,3,2,2,2,2,0,2,0,3,2,0,1,0,2,1,2,2,2,2,3,2,2,0,0,2,1,1,2,3,1,1,1,0,3,0,2,1,0,3,2,3,3,0,2,2,1,0,1
577,0,0,2,0,4,2,5,0,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,1,2,0,1,1,2,2,0,0,3,2,1,1,3,1,2,0,3,2,2,3,2,3,2,0,0,1,0,2,1,1,1,3,2,0,0,1,2,1,2,0,1,0,2,3,3,3,2,3,3,1,0,3,3,0,2,3,0,3,0,3,2,0,1
578,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,6,7,0,0,0,0,0,3,1,3,0,2,0,1,1,2,2,1,2,0,3,3,0,2,3,1,2,3,1,3,2,2,2,2,3,2,1,1,3,0,3,1,0,2,0,1,1,0,0,1,1,3,1,1,1,3,1,0,2
579,0,1,1,2,2,0,6,4,93,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,2,0,3,4,0,0,1,3,0,1,3,0,2,0,0,3,1,0,0,3,2,1,2,1,2,0,1,2,2,1,1,3,2,2,0,2,0,2,0,2,3,1,2,3,2,1,3,1,2,3,1,1,3,3,0,2,1,2,1,0,0
580,0,0,2,0,4,2,5,0,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,1,1,2,6,0,0,0,0,3,0,1,0,3,0,3,1,0,3,0,1,3,3,3,1,1,3,0,0,1,2,1,2,1,3,0,0,3,3,3,1,2,3,0,0,1,0,3,1,2,0,0,0,3,0,3,0,2,3,1,0,2
581,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,4,3,0,2,0,0,2,0,1,0,1,2,0,0,2,0,1,0,2,0,2,0,1,3,3,0,2,1,0,1,2,0,3,3,0,2,2,2,0,0,1,1,1,2,3,0,0,0,1,0,0,2,3,1,1,0,3,3,2,2,0
582,0,1,0,1,3,3,3,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,1,1,4,3,0,5,0,0,2,3,1,1,1,3,2,0,0,2,1,2,0,3,1,0,1,0,3,2,3,0,3,2,2,3,3,1,3,2,1,0,2,2,2,2,0,1,1,1,0,3,1,1,3,3,0,3,2,0,3,2,1,1,0
583,0,0,2,0,4,2,5,0,40,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,1,1,2,2,0,0,2,2,0,1,0,2,0,2,1,2,2,2,1,0,3,2,3,1,1,1,2,1,0,1,2,1,0,1,3,1,0,2,0,0,2,2,1,3,0,0,2,1,0,1,0,2,2,2,3,2,2,0,0,1,2
584,0,0,0,3,0,1,2,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,3,2,1,3,0,0,1,2,0,0,1,1,1,2,1,3,2,2,0,2,1,3,2,0,3,0,1,3,0,0,1,0,3,1,3,3,3,0,3,0,3,0,0,1,1,3,3,1,0,2,2,3,0,1,2,0,3,1,2,2,0
585,0,1,0,1,3,3,3,3,36,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,6,7,0,0,2,2,2,3,2,1,0,1,0,3,0,0,2,2,1,2,2,1,2,0,2,0,1,2,3,0,2,0,2,3,1,3,1,1,1,0,3,0,0,3,2,2,1,2,3,2,2,3,3,0,3,1,0,3,0
586,0,1,1,2,2,0,6,4,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,2,0,3,4,0,0,2,2,3,1,2,2,0,2,1,1,2,3,1,1,2,0,3,2,0,2,2,2,1,2,2,1,0,0,1,2,0,3,0,2,1,1,3,3,1,1,0,1,3,1,1,0,1,1,1,3,1,1,1,0,2
587,0,0,2,0,1,5,4,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,1,2,0,4,3,0,0,0,0,3,1,0,1,2,2,0,3,1,1,2,1,1,0,3,0,1,1,3,0,1,3,3,1,0,0,0,3,2,2,0,3,0,1,3,0,2,0,3,3,1,2,3,1,0,3,0,2,0,3,1,3,1,3,3
588,0,1,1,2,2,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,2,0,3,4,0,0,1,3,3,0,1,1,1,3,3,2,3,3,0,0,3,3,0,1,0,2,2,1,2,3,2,3,1,0,3,3,1,1,0,0,2,2,3,0,1,0,1,3,0,3,1,0,0,1,2,1,3,3,0,1,0
589,0,0,0,3,0,1,2,5,105,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,3,2,4,3,0,0,0,0,3,1,2,1,3,3,3,1,1,1,0,3,1,1,3,0,1,0,1,3,1,2,0,3,3,1,2,3,0,0,2,0,1,0,1,2,1,3,1,0,3,0,0,3,1,1,3,0,0,3,0,0,1
590,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,3,2,1,3,0,0,3,2,3,2,0,1,0,3,1,2,1,0,1,2,3,2,1,2,2,2,0,2,2,1,2,1,0,1,1,0,2,0,1,0,3,1,3,0,3,1,3,0,0,3,2,1,2,0,2,3,3,0,2,3,2
591,0,0,0,3,0,4,0,7,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,0,1,3,4,3,4,5,0,0,1,1,2,1,3,0,0,2,0,3,0,1,2,1,1,1,0,3,3,1,3,1,1,0,0,0,1,0,2,1,0,0,0,3,3,2,1,1,1,1,1,3,1,1,0,2,3,1,0,1,1,0,3,3,0
592,0,1,1,2,2,0,1,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,4,3,0,1,0,0,3,1,1,2,1,1,1,0,1,3,1,1,2,2,0,3,1,0,0,2,2,2,1,0,1,2,3,0,3,0,1,0,3,1,2,0,1,1,3,3,3,0,1,1,0,1,0,0,1,3,2,2,2,2,0
593,0,0,2,3,0,1,2,5,119,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,2,3,3,2,1,2,0,0,1,0,3,0,1,2,1,2,1,2,2,1,0,1,3,0,2,0,0,3,3,0,0,2,3,0,0,0,0,2,2,2,3,0,2,2,1,2,1,3,1,3,3,0,1,2,0,1,1,1,0,1,3,3,1
594,0,1,1,2,1,5,6,6,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,1,0,2,2,5,5,0,0,0,3,2,1,1,1,2,3,3,2,2,2,0,2,1,1,3,1,0,3,3,3,3,1,0,1,2,2,2,3,0,0,1,3,2,3,3,2,2,0,3,1,3,2,3,3,1,0,0,3,0,2,0,3,1,1
595,0,0,2,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,1,5,5,0,0,0,2,3,1,0,2,1,0,3,1,0,1,2,1,3,0,3,3,1,1,1,3,2,1,2,3,3,0,3,0,1,1,0,0,1,2,0,1,3,1,3,2,3,1,2,3,3,0,2,2,3,2,2,2,0,3
596,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,6,7,0,0,2,1,3,3,0,0,1,0,0,2,3,2,3,3,0,2,0,0,2,3,1,1,1,1,1,1,2,1,2,1,0,0,3,2,1,1,2,0,0,1,3,0,0,0,3,1,2,2,0,1,1,1,3,1,3
597,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,6,7,0,0,0,0,1,3,1,1,0,1,1,3,1,2,1,1,2,1,2,3,0,2,1,3,0,3,1,1,0,0,0,0,3,1,0,2,2,2,2,3,2,3,1,2,2,3,2,3,1,0,3,2,0,0,1,1,0
598,0,1,1,2,2,0,6,4,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,2,0,3,4,0,0,2,1,2,3,0,1,2,3,0,3,1,0,2,2,2,1,0,1,3,2,1,3,0,3,1,1,3,3,3,2,1,0,3,2,2,3,2,1,3,3,2,3,0,3,2,0,1,3,1,0,2,3,0,0,1
599,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,3,2,1,3,0,0,0,0,0,0,3,3,2,3,0,0,2,1,3,0,3,2,3,3,3,0,1,0,1,0,2,3,1,0,1,1,1,2,0,0,3,1,3,3,2,0,0,1,2,0,1,3,0,0,2,1,1,2,0,1,2
600,0,0,2,0,1,5,4,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,4,3,0,0,0,0,0,2,2,0,0,1,2,1,3,3,2,0,2,0,3,0,0,3,2,2,1,2,3,3,2,1,3,3,0,0,2,1,1,3,0,2,1,2,0,1,1,0,3,0,1,2,2,2,1,1,2,3,2,3,3
601,0,0,2,0,4,2,5,0,120,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,1,1,2,6,0,0,0,2,0,0,2,3,2,1,1,2,0,3,3,0,1,3,0,1,0,0,2,3,0,0,1,1,2,3,3,3,3,3,1,3,2,2,3,1,1,2,1,3,2,3,3,3,0,3,2,1,1,2,3,3,0
602,0,0,2,0,4,2,5,0,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,1,1,2,6,0,0,2,2,1,3,3,2,0,0,3,3,0,2,0,2,3,3,0,2,0,1,3,0,3,3,3,0,2,0,1,1,0,3,1,3,3,3,0,0,0,0,2,3,0,3,1,2,3,3,1,3,0,3,2,3,3
603,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,3,2,1,3,0,0,3,0,0,3,1,0,2,1,2,3,2,3,3,2,3,0,1,2,2,3,3,0,1,3,1,1,3,1,3,3,3,2,3,2,3,0,0,1,3,2,1,1,2,1,0,0,0,2,0,2,0,0,1,0,1
604,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,0,1,1,4,3,0,5,0,0,2,3,0,2,2,3,0,1,3,1,1,1,2,0,0,3,3,3,1,1,1,2,3,0,1,3,2,0,1,2,0,0,0,0,0,3,0,3,1,1,2,2,0,0,3,0,1,1,1,2,2,1,2,3,2
605,0,0,0,3,0,1,0,5,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,1,3,4,3,0,2,0,0,0,1,3,0,3,0,3,0,3,2,0,0,0,2,2,0,1,0,2,1,2,1,1,1,2,3,3,2,1,2,0,1,2,0,1,1,1,2,3,3,1,2,3,2,1,2,3,3,2,3,3,1,0,3,3
606,0,1,1,1,3,4,1,2,99,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,4,3,0,1,0,0,0,3,1,0,0,2,0,1,1,1,1,2,1,2,2,3,2,3,1,2,0,2,3,3,3,1,3,0,1,2,1,3,2,3,1,3,3,2,2,1,0,2,2,3,2,1,3,3,2,3,2,3,3,2,0
607,0,1,0,3,0,4,3,7,14,0,0,0,0,0,0,0,0,0,1,2,0,4,4,1,2,0,0,1,1,0,4,4,5,0,0,3,1,1,1,1,1,1,0,2,0,3,0,0,0,2,0,2,3,0,2,3,0,0,0,2,3,2,0,1,1,0,3,2,3,2,3,0,3,0,2,1,3,0,2,3,1,3,1,3,1,2,0,3,1,2
608,0,1,1,2,2,0,1,2,18,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,0,2,4,3,0,1,0,0,0,3,2,0,0,3,2,3,2,3,2,0,2,2,1,2,1,1,1,2,0,2,3,3,0,2,2,3,3,0,3,1,0,2,1,1,0,1,1,3,1,3,0,3,1,2,1,1,1,0,1,3,0,2,2
609,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,4,3,0,1,0,0,1,1,2,2,3,3,0,3,1,2,2,1,3,1,3,0,0,3,1,0,3,3,3,3,0,2,0,0,0,1,3,2,2,2,3,3,3,3,3,3,2,3,3,2,1,0,1,0,2,3,3,2,1,3,2
610,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,3,2,1,3,0,0,2,0,2,2,1,0,0,2,0,1,2,0,1,1,0,2,1,2,2,1,3,0,2,0,1,1,2,0,3,0,2,3,1,0,1,0,0,3,3,2,3,0,3,0,1,3,1,1,3,1,2,0,0,2,0
611,0,0,2,0,1,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,1,2,0,4,5,5,0,0,0,1,2,1,2,0,2,2,0,1,2,3,3,1,1,0,1,2,1,0,2,0,2,0,1,3,3,2,3,1,2,2,2,0,3,0,1,2,2,3,3,0,1,1,0,3,0,3,0,0,2,2,1,3,2,1
612,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,1,1,2,2,0,0,2,0,3,0,2,0,3,3,1,2,3,3,2,1,2,3,2,1,3,0,3,2,0,0,2,0,2,2,1,3,0,3,1,0,0,0,3,1,1,0,2,3,2,2,1,2,0,2,2,2,3,1,0,0,3
613,0,1,0,1,3,4,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,1,1,4,3,4,5,0,0,0,0,2,0,0,1,3,2,0,0,2,1,3,1,3,1,3,2,2,2,0,1,0,2,2,3,3,0,3,1,2,1,3,3,3,2,3,1,1,0,3,1,0,1,1,1,1,0,2,1,1,0,3,0,1
614,0,1,1,2,2,0,6,2,121,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,0,0,1,0,0,1,1,3,0,1,1,2,1,3,1,1,3,0,1,3,3,2,0,0,0,3,3,3,1,3,3,0,3,2,0,1,1,1,0,2,3,0,3,1,1,2,1,1,3,1,3,3,3,3,1,0,3,0,1,0
615,0,0,2,0,1,5,4,1,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,4,0,1,2,0,4,3,0,0,0,0,3,1,0,3,1,3,0,3,3,2,3,3,2,3,3,3,3,2,2,2,0,2,1,0,3,3,0,0,0,3,1,1,2,2,2,3,3,1,1,0,2,2,3,0,1,3,3,2,1,3,2,2,1,2,3
616,0,1,1,2,1,5,4,6,44,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,1,0,2,2,5,5,0,0,0,1,2,0,0,2,0,1,3,0,3,0,1,0,1,0,3,3,0,0,1,1,1,1,1,2,3,2,3,0,1,2,0,1,2,0,0,1,0,1,2,3,0,1,1,0,1,3,1,3,0,0,0,2,3,0
617,0,0,2,0,4,2,5,1,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,4,3,0,2,0,0,1,2,3,3,2,0,3,1,1,3,0,2,0,3,0,2,0,2,1,0,1,1,3,0,3,0,1,2,2,1,3,1,1,2,0,2,2,1,1,3,0,3,3,2,0,3,0,0,3,3,1,2,2,2,1
618,0,1,0,1,3,3,3,3,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,6,7,0,0,1,2,2,1,2,0,1,3,3,3,0,2,2,2,2,3,3,2,0,3,0,1,1,1,1,0,3,0,2,0,3,3,1,2,3,1,3,3,1,1,0,2,3,3,3,2,0,0,0,3,1,1,3,2,1
619,0,1,1,2,2,0,6,4,78,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,0,2,2,0,3,4,0,0,1,2,0,3,1,2,2,1,1,0,1,0,2,1,2,2,3,1,1,0,2,3,1,0,0,3,1,2,3,3,2,0,2,3,0,2,2,3,2,3,3,2,1,0,2,2,1,2,1,3,3,1,1,0,2
620,0,0,2,0,4,2,5,0,122,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,1,1,2,6,0,0,2,0,2,2,1,2,1,1,1,3,2,3,3,0,3,3,1,1,3,2,2,2,2,2,2,3,3,0,2,3,2,1,2,2,1,0,3,2,2,0,1,3,2,0,1,3,2,3,0,2,2,1,1,1,0
621,0,0,2,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,1,1,2,6,0,0,2,2,0,1,2,3,0,1,0,2,0,2,0,2,1,2,1,1,1,2,1,1,3,2,0,1,2,1,0,0,1,0,2,1,0,2,2,3,3,2,0,1,0,0,3,3,2,1,1,1,2,1,1,1,2
622,0,0,2,0,4,2,5,0,74,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,1,1,2,6,0,0,0,2,2,3,2,2,0,3,0,3,0,0,2,2,1,3,0,0,1,3,1,3,3,3,0,3,0,1,0,1,3,0,0,3,2,0,2,1,2,0,1,2,0,2,3,0,0,3,2,2,1,1,3,1,2
623,0,0,2,0,1,5,4,6,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,4,0,1,2,0,1,5,5,0,0,0,1,3,2,2,2,3,2,1,3,0,0,1,2,0,2,2,0,0,2,2,2,2,2,1,1,2,2,3,3,2,3,0,3,0,1,3,3,0,2,1,1,1,2,2,0,3,2,1,0,0,1,2,0,0,1
624,0,1,0,1,3,3,3,3,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,6,7,0,0,0,1,0,1,3,1,3,0,1,3,2,1,1,0,3,1,3,3,2,0,1,3,1,0,0,1,3,0,0,1,1,3,3,3,0,0,2,3,0,1,0,0,3,0,0,1,3,2,3,0,1,0,0,1,1
625,0,1,1,2,2,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,4,3,0,1,0,0,2,3,3,1,1,1,0,2,0,2,0,1,1,2,2,0,0,3,3,2,2,3,2,2,0,2,1,0,0,3,0,3,1,2,0,0,3,3,1,0,3,1,2,0,2,0,1,3,1,1,1,1,2,3,1
626,0,0,0,3,0,1,2,5,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,0,1,3,3,2,1,3,0,0,3,0,1,2,2,2,3,3,3,1,2,2,3,2,1,0,0,2,2,1,1,1,1,0,2,1,1,2,1,2,3,2,0,0,2,3,0,0,3,0,2,0,2,3,0,1,2,0,1,0,1,2,1,1,1
627,0,0,0,3,0,4,0,7,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,0,1,3,4,3,4,5,0,0,2,3,3,1,2,1,3,2,3,1,0,0,0,3,2,0,2,1,3,1,1,0,0,0,2,0,0,2,0,1,2,2,0,3,1,2,3,1,0,1,3,1,2,0,3,1,0,1,3,3,1,1,1,3,0
628,0,1,0,1,3,3,1,3,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,6,1,0,0,1,3,3,2,2,0,0,3,1,1,1,0,2,2,3,1,3,1,0,0,0,2,3,3,1,3,1,2,2,0,2,2,0,1,3,0,0,3,3,1,2,2,0,1,2,2,1,1,2,2,2,2,3,3,2
629,0,0,2,0,4,2,5,0,77,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,1,2,0,1,1,2,2,0,0,1,3,1,2,3,1,3,0,0,0,3,2,0,1,3,2,3,0,1,0,2,3,2,1,2,1,0,2,3,3,0,3,3,1,0,3,2,2,0,0,1,2,3,3,2,0,1,3,3,2,3,2,1,2,3
630,0,0,2,0,4,2,5,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,1,2,0,1,1,2,2,0,0,2,1,2,0,2,0,1,2,3,2,2,1,3,3,1,2,2,1,0,2,2,2,0,1,1,0,1,3,1,3,3,2,3,1,0,2,0,2,2,1,3,0,1,0,0,3,2,3,3,3,0,2,2,2,3
631,0,0,0,3,0,4,0,1,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,7,0,1,1,3,4,3,0,5,0,0,0,0,0,0,3,1,2,1,1,3,2,2,1,2,0,2,3,2,1,1,0,1,0,3,1,3,0,0,1,3,0,0,1,2,0,3,0,0,2,0,0,3,3,1,0,1,1,3,0,3,1,1,2,3,2
632,0,0,0,3,0,1,2,5,116,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,1,3,3,2,1,3,0,0,0,1,0,0,2,1,0,1,0,1,0,3,0,1,1,2,1,1,1,3,2,3,0,3,1,2,1,1,0,3,1,2,2,2,1,3,3,3,2,1,2,0,3,2,2,2,2,1,0,0,0,3,2,1,3
633,0,1,0,1,3,3,3,3,117,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,6,7,0,0,1,0,2,3,1,3,0,0,3,0,2,3,2,3,1,1,3,0,1,3,1,0,0,2,3,2,1,2,0,0,2,2,1,2,0,1,2,0,2,0,0,0,3,3,1,0,1,1,3,3,0,1,1,2,3
634,0,1,1,2,2,0,6,2,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,2,0,0,1,0,0,3,0,3,1,3,3,2,3,0,2,2,0,0,3,3,2,2,3,3,2,2,2,3,2,0,1,2,0,2,0,0,0,2,3,2,0,0,3,0,0,1,1,3,0,2,3,1,0,1,3,1,3,3,3,0
635,0,0,2,0,1,5,0,1,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,1,2,0,4,3,0,2,0,0,0,0,0,1,2,1,1,3,3,0,1,0,2,2,2,2,3,2,0,3,0,0,3,2,1,0,2,1,3,0,2,3,1,3,1,0,3,3,1,0,3,1,1,3,3,0,1,2,1,0,2,2,1,0,0
636,0,0,2,0,1,5,4,6,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,1,2,0,4,3,5,0,0,0,1,0,2,3,1,3,3,1,0,2,1,2,3,1,0,1,1,1,0,3,1,0,0,3,0,0,2,2,2,3,1,1,2,3,0,3,3,3,1,2,1,0,0,0,0,1,0,2,3,3,0,3,3,0,0
637,0,1,0,1,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,0,1,1,0,4,0,5,0,0,1,3,0,2,2,3,1,2,2,0,3,3,3,3,0,0,1,0,1,2,1,0,2,1,3,1,2,0,0,1,3,2,0,2,0,2,0,1,1,1,1,2,1,3,3,2,2,3,1,3,2,2,3,2,1
638,0,1,1,2,2,0,1,2,118,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,2,4,3,0,1,0,0,0,0,3,1,1,0,2,0,2,0,3,0,3,3,0,3,0,1,2,0,3,0,3,0,2,1,2,1,1,3,2,2,2,1,3,1,1,0,2,0,2,1,3,3,2,3,1,3,0,1,1,1,2,3,0
